song_name|song_popularity|song_duration_ms|acousticness|danceability|energy|instrumentalness|key|liveness|loudness|audio_mode|speechiness|tempo|time_signature|audio_valence
Ma Lo|62|182857|0.424|0.7879999999999999|0.721|2.86e-06|11|0.0897|-4.577|1|0.152|105.23|4|0.653
Manya|58|231272|0.324|0.82|0.605|2.33e-06|2|0.159|-7.676|1|0.0922|110.01100000000001|4|0.643
My Love (feat. Major Lazer, WizKid, Dua Lipa)|73|228706|0.0453|0.728|0.8109999999999999|2.07e-06|7|0.36200000000000004|-4.2780000000000005|1|0.0564|114.995|4|0.705
Come Closer|67|211293|0.127|0.825|0.45299999999999996|3.82e-06|4|0.0838|-7.428999999999999|0|0.22699999999999998|99.97399999999999|4|0.496
Wine to the Top|52|219428|0.42100000000000004|0.815|0.8759999999999999|0.0|7|0.0728|-2.891|0|0.207|104.98100000000001|4|0.898
Daddy Yo|55|160293|0.23399999999999999|0.8190000000000001|0.8390000000000001|1.74e-05|6|0.13699999999999998|-3.6630000000000003|0|0.0682|98.96799999999999|4|0.81
One Dance|85|173986|0.00842|0.7959999999999999|0.61|0.00286|1|0.35100000000000003|-5.857|1|0.0516|103.99|4|0.391
Soweto Baby (feat. Wizkid & DJ Buckz)|52|258000|0.292|0.889|0.728|4.09e-06|4|0.0748|-6.995|0|0.141|120.016|4|0.767
Final (Baba Nla)|54|160000|0.163|0.7929999999999999|0.726|0.0|8|0.0934|-6.693|0|0.08199999999999999|105.059|4|0.902
Bend Down Pause|50|197276|0.22|0.895|0.956|0.0|4|0.34|-2.5989999999999998|1|0.182|100.03|4|0.8140000000000001
Ojuelegba|59|216242|0.146|0.644|0.748|0.000346|9|0.203|-5.862|0|0.0349|100.037|4|0.9009999999999999
In My Bed|50|230557|0.00424|0.851|0.77|0.0|11|0.0342|-5.667000000000001|0|0.0486|125.006|4|0.6579999999999999
Show You the Money|51|191506|0.513|0.7859999999999999|0.77|1.55e-06|8|0.0892|-4.8839999999999995|0|0.0768|122.99700000000001|4|0.8909999999999999
On Top Your Matter|47|284814|0.0536|0.706|0.966|0.0|0|0.0566|-1.266|1|0.0564|124.00299999999999|4|0.97
Ginger (feat. Wizkid)|47|232120|0.0596|0.777|0.897|0.0|1|0.29|-2.8710000000000004|1|0.0516|126.01799999999999|4|0.9640000000000001
Pullover (feat. Wiz-Kid)|47|187866|0.036000000000000004|0.8190000000000001|0.89|0.0|2|0.207|-2.265|1|0.064|130.04399999999998|4|0.9640000000000001
Jaiye Jaiye (feat. Femi Kuti)|48|246126|0.24|0.6459999999999999|0.978|0.0|9|0.11|-2.6630000000000003|0|0.0602|118.00399999999999|4|0.789
Caro (feat. Lax)|52|246832|0.0214|0.698|0.9440000000000001|4.68e-05|9|0.485|-2.48|0|0.0628|122.18299999999999|4|0.915
Slow Down (feat. Wiz Kid)|49|261546|0.11599999999999999|0.52|0.7170000000000001|0.0|6|0.249|-3.0060000000000002|0|0.389|135.55|5|0.7040000000000001
The Matter (feat. Wizkid)|49|198058|0.22399999999999998|0.6970000000000001|0.841|0.0|2|0.336|-6.782|1|0.271|103.07|4|0.8079999999999999
Dance for Me|44|158175|0.331|0.665|0.8059999999999999|0.0|11|0.396|-5.622000000000001|1|0.0754|124.99|4|0.42100000000000004
Pakurumo|47|212005|0.525|0.879|0.737|0.00576|2|0.268|-5.412000000000001|1|0.0421|119.99|4|0.9670000000000001
Love My Baby|46|246828|0.301|0.746|0.841|0.0|4|0.41200000000000003|-5.282|1|0.215|121.04299999999999|4|0.7070000000000001
Tease Me / Bad Guys|47|188817|0.0037600000000000003|0.613|0.951|0.0|9|0.0774|-2.305|0|0.261|104.427|4|0.93
Loyal|63|185625|0.126|0.81|0.584|0.0|5|0.0679|-6.271|1|0.0653|99.98100000000001|4|0.841
Fakaza|40|296784|0.00112|0.905|0.894|0.261|2|0.057999999999999996|-6.178|1|0.0394|127.006|4|0.185
Monini|37|319920|0.00176|0.809|0.573|0.32899999999999996|2|0.0628|-6.939|0|0.0594|123.961|4|0.71
Midnight Starring|48|352653|0.0192|0.9359999999999999|0.69|0.00025699999999999996|1|0.0822|-6.5329999999999995|1|0.095|126.027|4|0.545
Hurtin' Me - The Remix|60|241024|0.179|0.506|0.8220000000000001|0.0|0|0.31|-3.3480000000000003|1|0.282|203.27599999999998|4|0.738
Suited (SynX Remix)[feat. Mr Eazi] (feat. Synx & Mr Eazi)|40|269997|0.19399999999999998|0.445|0.73|0.0|1|0.203|-5.68|0|0.311|100.462|4|0.6509999999999999
Make Wild|41|195357|0.28300000000000003|0.87|0.6729999999999999|0.000198|7|0.152|-6.595|0|0.139|112.01|4|0.51
Ma Lo|62|182857|0.424|0.7879999999999999|0.721|2.86e-06|11|0.0897|-4.577|1|0.152|105.23|4|0.653
Issa Goal|50|216774|0.161|0.708|0.767|0.0|4|0.32799999999999996|-4.368|0|0.258|124.45299999999999|4|0.853
Legbegbe|49|262191|0.0652|0.903|0.7809999999999999|8.56e-05|1|0.0591|-5.465|0|0.109|125.01|4|0.758
Daddy Yo|55|160293|0.23399999999999999|0.8190000000000001|0.8390000000000001|1.74e-05|6|0.13699999999999998|-3.6630000000000003|0|0.0682|98.96799999999999|4|0.81
Pana|63|242893|0.305|0.5529999999999999|0.5529999999999999|0.0581|6|0.0715|-6.818|0|0.305|72.949|3|0.664
Drogba (Joanna)|65|199000|0.0206|0.966|0.633|4.06e-06|2|0.0715|-6.392|1|0.10099999999999999|108.01100000000001|4|0.767
Skelewu|52|189506|0.156|0.828|0.8440000000000001|1.31e-06|10|0.0609|-3.447|0|0.0895|120.98899999999999|4|0.858
Tied Up|48|187333|0.0122|0.664|0.623|1.32e-05|1|0.0957|-5.357|0|0.158|180.183|4|0.65
Orkant/Balance Pon It|41|279445|0.0184|0.8490000000000001|0.92|1.6800000000000002e-05|1|0.522|-4.191|1|0.14300000000000002|126.038|4|0.71
All My Life|46|174000|0.0404|0.428|0.904|4.1e-06|5|0.0754|-4.189|1|0.261|199.86900000000003|4|0.8340000000000001
Particula|59|204654|0.0265|0.6779999999999999|0.735|2.1899999999999997e-05|8|0.235|-4.725|1|0.0488|100.00200000000001|4|0.386
My Woman, My Everything (feat. Wandecoal)|57|233717|0.0438|0.902|0.845|0.0|11|0.0867|-2.695|1|0.0644|112.005|4|0.625
Spy Candy|39|199699|0.0439|0.7070000000000001|0.44299999999999995|6.32e-06|1|0.506|-7.401|1|0.0314|94.001|4|0.293
Makhe|47|371973|0.00017900000000000001|0.94|0.713|0.217|11|0.0623|-6.766|0|0.0455|125.01299999999999|4|0.39
AKWAABA|58|206829|0.0203|0.8809999999999999|0.862|0.113|2|0.0638|-4.974|1|0.0525|123.06200000000001|4|0.213
Love You Die (feat. Diamond Platnumz)|52|195597|0.14|0.79|0.6990000000000001|0.0|0|0.0945|-6.4270000000000005|1|0.0376|105.04|4|0.7709999999999999
Jezebel (Main Mix) (feat. Oskido)|27|459040|0.000173|0.799|0.752|0.11900000000000001|0|0.0826|-11.465|1|0.0785|126.01799999999999|4|0.613
Said (Coke Studio Africa)|49|218079|0.691|0.7929999999999999|0.607|0.0|11|0.0601|-8.511000000000001|0|0.14400000000000002|103.03299999999999|4|0.564
Wololo|38|390373|0.000294|0.895|0.7509999999999999|0.0032|1|0.0524|-6.372999999999999|0|0.0588|126.053|4|0.768
Property|61|144679|0.385|0.893|0.485|6.900000000000001e-06|1|0.128|-5.41|1|0.281|99.927|4|0.818
Rock Your Body|58|221228|0.107|0.8009999999999999|0.623|0.00396|0|0.0853|-7.861000000000001|1|0.0982|104.985|4|0.8009999999999999
Shake Body|55|208873|0.193|0.855|0.872|2.8699999999999996e-05|6|0.0615|-4.09|1|0.0548|130.998|4|0.96
Ay mama|40|198626|0.205|0.6829999999999999|0.489|0.0|8|0.0437|-5.542000000000001|0|0.0836|109.939|4|0.7979999999999999
Confession|37|212703|0.242|0.883|0.523|4.84e-05|7|0.16699999999999998|-5.954|1|0.0852|105.031|4|0.732
Leg Over|65|197972|0.58|0.601|0.6809999999999999|0.0|9|0.0934|-5.171|1|0.324|98.07799999999999|4|0.546
Been Calling|60|196800|0.201|0.743|0.7|0.0|5|0.252|-6.108|1|0.0707|125.04799999999999|5|0.6779999999999999
Science Student|51|203363|0.562|0.789|0.8640000000000001|0.0|2|0.0759|-2.8480000000000003|1|0.344|124.166|4|0.8140000000000001
Million Pound Girl (Badder Than Bad) - Edit|54|246601|0.0808|0.605|0.938|0.0|1|0.0569|-1.197|1|0.076|199.887|4|0.7340000000000001
Sunrise|36|203242|0.0154|0.684|0.852|6.51e-05|11|0.251|-5.4110000000000005|1|0.141|107.9|4|0.687
Tonight|46|250000|0.0359|0.7959999999999999|0.6759999999999999|6.26e-06|5|0.0549|-6.51|0|0.0525|112.01899999999999|4|0.733
Take Over|56|216635|0.0349|0.807|0.584|5.51e-06|0|0.0782|-4.987|1|0.0571|105.072|4|0.8540000000000001
Maga 2 Mugu|41|226506|0.43|0.429|0.922|3.45e-06|1|0.157|-4.176|0|0.35|213.226|4|0.93
Prayer|37|216111|0.14|0.728|0.823|0.000167|1|0.318|-6.015|0|0.0405|119.931|4|0.795
Mama|46|219297|0.433|0.784|0.882|0.000215|7|0.132|-4.8|1|0.0679|124.041|4|0.955
Baba|52|196440|0.146|0.7659999999999999|0.867|0.0|4|0.0719|-3.657|0|0.12|110.096|4|0.809
Club Controller|43|361750|0.00618|0.8220000000000001|0.867|0.217|1|0.0431|-8.079|1|0.0386|125.008|4|0.76
CCTV|52|253152|0.141|0.835|0.74|3.78e-06|5|0.0797|-3.838|1|0.0427|108.01799999999999|4|0.9540000000000001
Trobul|47|242026|0.314|0.884|0.521|3.95e-06|8|0.107|-6.876|0|0.268|99.914|4|0.536
Fantasy|48|217103|0.152|0.802|0.71|0.0|7|0.159|-4.1930000000000005|1|0.0583|114.041|4|0.826
Wine to the Top|52|219428|0.42100000000000004|0.815|0.8759999999999999|0.0|7|0.0728|-2.891|0|0.207|104.98100000000001|4|0.898
Anticipation|29|230160|0.31|0.5489999999999999|0.562|0.0|10|0.105|-10.664000000000001|0|0.434|83.463|4|0.861
Shakara (Oloje)|22|805746|0.263|0.634|0.713|0.0468|10|0.159|-6.619|0|0.0453|120.286|4|0.593
Best Life|78|200265|0.21100000000000002|0.845|0.6679999999999999|0.0|1|0.122|-6.702000000000001|0|0.0447|106.01700000000001|4|0.721
079ME|76|211852|0.40399999999999997|0.629|0.601|0.0|10|0.0582|-7.507999999999999|0|0.309|199.921|4|0.612
KANA|62|207378|0.345|0.853|0.8220000000000001|0.00011399999999999999|10|0.13|-5.917000000000001|0|0.212|102.82|4|0.62
Assurance|59|249320|0.275|0.665|0.799|2.99e-06|4|0.0756|-3.2439999999999998|0|0.115|206.007|4|0.8059999999999999
One Leg Up|32|199835|0.415|0.882|0.565|0.000322|1|0.369|-6.944|1|0.0468|123.943|4|0.9109999999999999
Labyrinth|25|466451|0.00023999999999999998|0.765|0.948|0.9390000000000001|1|0.0614|-8.573|1|0.0455|124.01700000000001|4|0.8109999999999999
If|63|237714|0.397|0.951|0.6609999999999999|0.0|7|0.0686|-2.678|0|0.0612|104.99700000000001|4|0.9259999999999999
Sgicha (feat. HHP)|23|350179|0.0102|0.7959999999999999|0.7809999999999999|1.0800000000000002e-05|3|0.0873|-5.624|0|0.19699999999999998|121.995|4|0.5710000000000001
Zombie|30|745653|0.38799999999999996|0.7040000000000001|0.9420000000000001|0.0147|2|0.302|-5.115|0|0.171|131.69|4|0.584
Despacito x Shape Of You|63|198946|0.0582|0.691|0.631|0.0|5|0.16899999999999998|-7.239|1|0.0377|93.984|4|0.5770000000000001
Party In The U.S.A.|55|63080|0.8220000000000001|0.519|0.36|0.0|10|0.177|-8.575|0|0.105|97.42|4|0.7
Waka Waka|0|199801|0.154|0.726|0.7509999999999999|0.0|1|0.11699999999999999|-6.757999999999999|1|0.174|127.03399999999999|4|0.8590000000000001
Somebody That I Used to Know|56|199360|0.0402|0.594|0.433|0.0|1|0.10400000000000001|-7.347|0|0.0334|128.918|4|0.20199999999999999
Attention|61|171520|0.0661|0.5329999999999999|0.61|0.0|7|0.225|-7.037000000000001|1|0.10800000000000001|204.308|4|0.7340000000000001
I'm Yours / Somewhere Over The Rainbow|46|214893|0.7809999999999999|0.426|0.313|0.0|0|0.09699999999999999|-7.774|1|0.0429|77.483|4|0.41600000000000004
"Kennedy Center Performance - From ""Pitch Perfect 2"" Soundtrack"|50|147293|0.643|0.598|0.828|0.0|2|0.763|-4.18|1|0.0798|130.064|4|0.743
Send My Love (To Your New Lover)|49|210731|0.146|0.7509999999999999|0.599|0.0|2|0.0973|-8.087|1|0.237|82.031|4|0.966
Chandelier|41|247377|0.868|0.256|0.13699999999999998|0.0|11|0.19|-10.338|1|0.038|70.692|4|0.14300000000000002
"Any Way You Want It (World Championship Medley) - From ""Pitch Perfect 2"" Soundtrack"|47|116280|0.322|0.603|0.792|0.0|7|0.11800000000000001|-4.779|1|0.138|142.97299999999998|4|0.8170000000000001
"We Belong - From ""Pitch Perfect 2"" Soundtrack"|46|214746|0.145|0.49|0.526|0.0|5|0.113|-6.559|1|0.0499|135.178|4|0.381
I Knew You Were Trouble|43|215626|0.74|0.665|0.664|0.0|2|0.25|-5.505|1|0.0724|76.968|4|0.599
"Back To Basics - From ""Pitch Perfect 2"" Soundtrack"|51|90653|0.794|0.5429999999999999|0.556|0.0|6|0.168|-5.379|0|0.14|100.99799999999999|4|0.736
Daft Punk|64|248560|0.00403|0.7170000000000001|0.621|0.0|11|0.14400000000000002|-7.587999999999999|0|0.0605|133.014|4|0.72
"Riff Off - From ""Pitch Perfect 2"" Soundtrack"|54|264493|0.20800000000000002|0.612|0.655|0.0|1|0.0764|-6.249|1|0.354|107.565|4|0.7290000000000001
Feelin' It|35|182760|0.337|0.675|0.7440000000000001|0.0|2|0.075|-5.787999999999999|1|0.0464|94.02799999999999|4|0.547
Stars|39|183466|0.00866|0.513|0.5589999999999999|0.0|2|0.11|-7.103|1|0.0293|135.94299999999998|4|0.5479999999999999
Don't Stop Believin' (Glee Cast Version)|65|232000|0.038|0.473|0.604|0.0|7|0.10300000000000001|-4.034|1|0.0337|123.85700000000001|4|0.271
Riff Off: Mickey/Like A Virgin/Hit Me With Your Best Shot/S&M/Let’s Talk About Sex/I’ll Make Love To You/Feels Like The First Time/No Diggity|58|223840|0.5760000000000001|0.5770000000000001|0.499|0.0|3|0.10099999999999999|-5.586|0|0.355|125.492|4|0.706
Can't Hold Us|55|198040|0.0128|0.657|0.852|0.0|11|0.366|-6.186|0|0.121|143.004|4|0.79
Cups - Movie Version|55|76946|0.5539999999999999|0.927|0.32899999999999996|2.8699999999999996e-05|7|0.0302|-13.675999999999998|1|0.156|129.998|4|0.7909999999999999
I See Fire|0|291718|0.7|0.418|0.33399999999999996|0.0|10|0.29|-7.38|0|0.0318|76.075|4|0.22899999999999998
Problem|30|150459|0.0953|0.7240000000000001|0.66|5.52e-06|11|0.11800000000000001|-8.046|0|0.0787|108.19|4|0.7559999999999999
Hey, Soul Sister|23|110106|0.35|0.46399999999999997|0.7170000000000001|0.0|3|0.35700000000000004|-5.935|1|0.0561|95.18700000000001|4|0.6809999999999999
Trebles Finals: Bright Lights Bigger City/Magic|55|154560|0.201|0.574|0.525|0.0|9|0.0826|-7.257000000000001|0|0.23399999999999999|112.948|4|0.465
Remix to Ignition|41|199533|0.504|0.691|0.581|0.0|1|0.244|-9.671|1|0.037000000000000005|129.972|4|0.752
Text Me Merry Christmas (feat. Kristen Bell)|39|160840|0.433|0.604|0.512|0.0|7|0.337|-5.045|1|0.0868|78.53|4|0.6729999999999999
Wake Me Up|48|193733|0.47700000000000004|0.7120000000000001|0.5539999999999999|0.0|3|0.19|-6.672000000000001|1|0.0337|116.91|4|0.369
Come Sail Away|35|336693|0.632|0.376|0.521|2.24e-06|0|0.215|-7.672999999999999|1|0.042|122.81700000000001|3|0.19
Right Round|53|196986|0.37200000000000005|0.7609999999999999|0.8140000000000001|0.0|7|0.254|-5.08|1|0.151|127.056|4|0.547
Rhythm Of Love / Can't Help Falling In Love|45|213880|0.196|0.56|0.7609999999999999|0.0|8|0.0896|-6.407|1|0.07200000000000001|85.48299999999999|4|0.6859999999999999
Radioactive|55|228000|0.504|0.49700000000000005|0.6|0.0|8|0.265|-7.6770000000000005|1|0.0721|134.993|4|0.426
Let It Go|33|220452|0.659|0.491|0.389|0.0|3|0.184|-4.492|1|0.0282|130.201|4|0.389
Love The Way You Lie|20|158146|0.188|0.43700000000000006|0.878|0.0|10|0.35100000000000003|-3.8760000000000003|1|0.396|79.47399999999999|4|0.621
Landslide - Studio Version|21|176813|0.9|0.331|0.262|7.44e-06|11|0.10400000000000001|-8.615|1|0.0307|129.674|4|0.203
Game of Thrones|0|168824|0.147|0.337|0.7909999999999999|0.9520000000000001|0|0.09699999999999999|-7.8260000000000005|0|0.0642|173.899|3|0.228
Misty Mountains (A Cappella)|0|260315|0.924|0.294|0.158|0.0964|8|0.109|-15.491|0|0.0325|99.75|4|0.0869
Sweet Caroline|38|112360|0.767|0.563|0.311|1.2e-06|0|0.11|-9.18|1|0.0317|132.19899999999998|4|0.207
Stacey's Mom|42|201080|0.225|0.763|0.615|0.0|9|0.10300000000000001|-9.026|1|0.0483|120.01799999999999|4|0.8059999999999999
Bellas Finals: Price Tag/Don’t You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around|60|217080|0.569|0.47700000000000004|0.691|0.0|0|0.0904|-5.784|1|0.177|105.335|4|0.275
Fix You|34|246706|0.818|0.292|0.27|5.45e-05|3|0.102|-12.130999999999998|1|0.0313|67.013|3|0.205
If I Were a Boy|17|109213|0.547|0.222|0.431|0.0|9|0.731|-6.977|1|0.0356|174.042|4|0.21100000000000002
Creep - Studio Version|24|221066|0.449|0.546|0.431|3.929999999999999e-05|7|0.1|-8.41|1|0.0305|93.95200000000001|4|0.12
Bittersweet Symphony / Baba O'Riley / Last Friday Night / Hollaback Girl|23|179053|0.552|0.521|0.823|0.0|3|0.31|-6.147|1|0.0744|116.553|4|0.665
The Final Countdown|24|75360|0.373|0.539|0.685|0.0|0|0.0809|-5.157|0|0.0461|123.955|4|0.5379999999999999
Pumped Up Kicks|32|233266|0.5820000000000001|0.6729999999999999|0.7929999999999999|0.0|3|0.261|-5.0280000000000005|1|0.0427|128.046|4|0.847
Medley: Killer Queen / Bohemian Rhapsody / Somebody To Love|23|204160|0.7|0.43799999999999994|0.653|0.0|9|0.9440000000000001|-7.2|1|0.36|108.36|1|0.311
Bad Romance|38|277546|0.217|0.6659999999999999|0.721|0.0|9|0.0982|-5.848|0|0.0407|120.081|4|0.49200000000000005
Before He Cheats|16|105013|0.588|0.358|0.807|0.0|1|0.82|-3.75|0|0.14|79.069|4|0.51
Cruise|25|100026|0.298|0.584|0.805|0.0|11|0.10300000000000001|-4.0569999999999995|1|0.109|74.938|4|0.89
Ring of Fire|52|141706|0.43|0.7140000000000001|0.503|2.07e-05|7|0.124|-8.052999999999999|1|0.039|104.882|4|0.33899999999999997
Halo|34|278200|0.446|0.405|0.655|0.0|7|0.0977|-6.676|1|0.0389|74.805|4|0.267
F**k You|26|72786|0.295|0.7809999999999999|0.42700000000000005|0.0|1|0.237|-8.373|0|0.0468|127.89200000000001|4|0.764
Don't Stop The Music|52|185080|0.095|0.8320000000000001|0.6729999999999999|0.0|1|0.201|-6.478|0|0.115|124.98700000000001|4|0.84
Grace Kelly - Studio Version|24|198600|0.767|0.57|0.46399999999999997|0.0|7|0.113|-5.916|1|0.0385|121.969|4|0.633
A-Punk|27|141341|0.21|0.795|0.636|0.0|2|0.0622|-5.874|1|0.19|87.552|4|0.9520000000000001
Wavin' Flag|20|115706|0.7829999999999999|0.318|0.841|0.0|6|0.096|-4.926|0|0.3|165.63400000000001|3|0.753
Livin' On A Prayer|7|233946|0.415|0.6970000000000001|0.564|0.0|5|0.0663|-3.772|1|0.0344|108.04799999999999|4|0.767
Showoff|53|253000|0.40299999999999997|0.642|0.703|1.2e-05|10|0.086|-6.9270000000000005|1|0.0845|133.968|4|0.304
Change|38|196649|0.305|0.768|0.611|0.0|0|0.61|-5.707999999999999|0|0.309|94.17|4|0.408
Everybody But You|56|214359|0.299|0.585|0.56|0.0|9|0.154|-7.992000000000001|0|0.175|167.903|4|0.586
Shapeshifter (feat. Locksmith & Illmaculate)|39|269146|0.0528|0.715|0.8290000000000001|0.0|7|0.503|-5.3420000000000005|1|0.24600000000000002|89.986|4|0.6709999999999999
Black Magic|50|204640|0.21100000000000002|0.6709999999999999|0.81|9.31e-06|1|0.0758|-4.145|1|0.203|93.823|4|0.322
Clark Griswold|66|227106|0.193|0.828|0.69|9.5e-06|1|0.0947|-5.732|1|0.0804|95.99700000000001|4|0.8320000000000001
Lead The Way|34|206163|0.10300000000000001|0.53|0.58|0.0|8|0.11800000000000001|-8.427999999999999|0|0.494|127.3|4|0.595
Open Road|37|217298|0.51|0.629|0.642|0.0|1|0.25|-8.882|0|0.307|91.12700000000001|4|0.711
Thank the Lord|42|201943|0.0508|0.68|0.753|1.3000000000000001e-05|11|0.165|-8.32|1|0.381|145.142|4|0.736
Divided|37|228000|0.128|0.6829999999999999|0.605|0.0|5|0.11599999999999999|-8.566|0|0.0928|77.49|4|0.506
Caution|46|196520|0.10800000000000001|0.861|0.693|0.000258|0|0.0814|-5.507000000000001|0|0.0652|128.99200000000002|4|0.802
Blessings|53|161832|0.0827|0.8009999999999999|0.5670000000000001|2.71e-05|8|0.099|-8.097999999999999|1|0.214|135.06|4|0.518
Best Years|60|287272|0.0618|0.8859999999999999|0.57|0.0|6|0.0586|-7.353|0|0.171|132.001|4|0.5379999999999999
9 Times Out Of 10|41|185517|0.613|0.7929999999999999|0.639|0.0|9|0.10800000000000001|-6.574|0|0.38|97.199|4|0.78
Taste|47|200371|0.355|0.905|0.63|0.0|9|0.0785|-5.3260000000000005|0|0.0903|128.032|4|0.91
Magic|25|235752|0.596|0.7509999999999999|0.5760000000000001|0.0|9|0.0874|-9.687000000000001|0|0.313|90.064|4|0.743
Sight|18|139746|0.499|0.746|0.47|0.0|1|0.22899999999999998|-10.47|1|0.436|79.063|4|0.425
On the Road|32|196530|0.02|0.465|0.7490000000000001|0.000379|10|0.105|-6.653|0|0.358|72.579|4|0.39
NO TIME|57|243784|0.5|0.583|0.5760000000000001|0.0|10|0.11599999999999999|-6.295|0|0.282|129.627|4|0.71
Masseuse|43|161481|0.636|0.6609999999999999|0.684|0.0|0|0.122|-5.609|0|0.154|162.115|4|0.7120000000000001
Luv|30|195620|0.302|0.759|0.642|0.00121|5|0.12300000000000001|-10.477|0|0.061|120.01|4|0.716
The Come Down Was Real|45|240084|0.0102|0.755|0.9229999999999999|0.00427|9|0.146|-4.942|0|0.0942|125.02|4|0.715
Problems|31|223840|0.382|0.855|0.597|1.1e-06|10|0.13|-7.756|0|0.10099999999999999|119.961|4|0.183
Nothing To Me|35|189705|0.013999999999999999|0.748|0.531|0.000281|1|0.11800000000000001|-11.06|1|0.32299999999999995|169.917|4|0.258
REVELATIONS|22|137454|0.0853|0.8390000000000001|0.8859999999999999|3.86e-06|8|0.073|-5.118|1|0.0839|109.979|4|0.037000000000000005
A to Z|47|208383|0.10300000000000001|0.711|0.675|0.0|9|0.268|-7.1339999999999995|0|0.0699|120.031|4|0.682
Let Me Down (feat. George Maple)|55|217783|0.41700000000000004|0.521|0.348|4.33e-05|5|0.11|-10.12|0|0.145|94.804|4|0.622
I Miss You|57|205452|0.5870000000000001|0.711|0.7020000000000001|8e-05|11|0.18600000000000003|-6.6770000000000005|1|0.154|74.023|4|0.861
Bless (What It's Like)|49|236993|0.34600000000000003|0.743|0.603|1.87e-05|6|0.115|-7.638999999999999|0|0.245|114.988|4|0.7140000000000001
No Sofas|47|250235|0.022000000000000002|0.621|0.627|0.128|0|0.353|-8.943999999999999|1|0.135|113.478|5|0.5429999999999999
Suffer In Silence|35|241606|0.557|0.544|0.5479999999999999|0.000176|4|0.223|-10.116|0|0.1|77.737|4|0.325
Lost at Heart|35|157697|0.5|0.7090000000000001|0.6859999999999999|0.00116|0|0.0861|-5.954|1|0.209|130.062|4|0.35200000000000004
All Three Eyes|34|152000|0.31|0.74|0.557|0.0|1|0.11800000000000001|-7.367999999999999|1|0.429|129.895|4|0.836
Wonderland|37|230013|0.317|0.588|0.6409999999999999|0.0|6|0.124|-6.973|1|0.146|120.056|4|0.414
Fuego|65|218000|0.0839|0.82|0.5870000000000001|0.0|9|0.0492|-8.681000000000001|0|0.0946|129.244|4|0.856
Deserve|40|224673|0.275|0.7170000000000001|0.7190000000000001|0.0|10|0.254|-3.861|0|0.0905|95.03200000000001|4|0.5479999999999999
Bandit|56|169466|0.0556|0.8|0.695|0.0|0|0.0542|-8.215|1|0.092|85.006|4|0.515
Time|38|220746|0.34600000000000003|0.47|0.6679999999999999|0.0|8|0.0876|-7.5889999999999995|1|0.36700000000000005|84.08200000000001|4|0.586
Facts|42|182247|0.43799999999999994|0.76|0.764|0.0|9|0.0814|-4.487|0|0.064|89.96700000000001|4|0.429
Switch Up|39|175080|0.0924|0.7509999999999999|0.614|0.0|5|0.29600000000000004|-7.473|0|0.0546|133.094|4|0.4
Sobriety|35|213655|0.445|0.76|0.519|0.0|7|0.11599999999999999|-10.719000000000001|1|0.2|110.01700000000001|4|0.392
Beat Drop|22|228597|0.35600000000000004|0.7959999999999999|0.452|0.0111|8|0.24100000000000002|-8.578|1|0.0934|105.956|4|0.185
Jonah|35|122823|0.16|0.738|0.723|0.0|5|0.6559999999999999|-8.464|0|0.374|84.96799999999999|4|0.49200000000000005
Won't Be Long|22|193043|0.10400000000000001|0.779|0.584|0.00028700000000000004|7|0.16|-7.132000000000001|1|0.136|91.971|4|0.311
Records|35|207440|0.223|0.7140000000000001|0.711|0.0|1|0.0974|-6.985|0|0.214|158.085|4|0.7609999999999999
Black Future|23|136438|0.0534|0.7490000000000001|0.444|5.16e-06|4|0.115|-12.634|0|0.389|146.0|4|0.26
Falling from the Sky|32|275303|0.0301|0.43700000000000006|0.542|0.0|9|0.151|-9.516|1|0.0586|66.112|3|0.0725
Promised Land|23|204131|0.0511|0.8540000000000001|0.603|3.56e-06|4|0.136|-8.607999999999999|0|0.23600000000000002|86.98200000000001|4|0.244
Make Money Not Friends|47|237557|0.39899999999999997|0.9059999999999999|0.569|0.0|3|0.106|-8.376|0|0.302|93.02799999999999|4|0.925
Too Far Gone|47|213576|0.508|0.787|0.46799999999999997|4.45e-06|0|0.1|-9.14|0|0.387|89.992|4|0.609
Crazy in Love|65|249106|0.000553|0.6459999999999999|0.72|7.61e-06|7|0.0556|-7.063|1|0.20600000000000002|99.259|4|0.64
In Da Club|19|193466|0.262|0.9009999999999999|0.72|0.0|11|0.0766|-2.826|0|0.36|90.059|4|0.795
"Lose Yourself - From ""8 Mile"" Soundtrack"|81|326466|0.00971|0.701|0.728|0.00115|2|0.361|-4.553999999999999|1|0.255|171.388|4|0.0591
Back To Black|81|240440|0.12300000000000001|0.49|0.725|2.68e-05|10|0.0983|-3.304|1|0.0392|123.28|4|0.335
SexyBack|77|242733|0.0584|0.9670000000000001|0.583|0.0|7|0.0519|-5.562|0|0.0789|117.0|4|0.9640000000000001
Hips Don't Lie|84|218093|0.284|0.778|0.8240000000000001|0.0|10|0.405|-5.892|0|0.0712|100.024|4|0.7559999999999999
Crazy|78|177466|0.0505|0.855|0.5870000000000001|0.0071400000000000005|8|0.105|-4.5889999999999995|1|0.0336|111.97|4|0.64
Party In The U.S.A.|79|202066|0.00112|0.652|0.698|0.00011499999999999999|10|0.0886|-4.667|0|0.042|96.021|4|0.47
